policy,scenario,kind,cmd_vx,direction,initial_roll_deg,fallen,peak_roll_deg,peak_roll_after_025_deg,recovery_time_s,symmetric_reentry_time_s,reverse_overshoot_deg,steady_vx,steady_vy_abs,action_max,action_element_over_095_ratio,action_cycle_over_095_ratio,torque_abs_max,settled_diagonal_height_error,settled_contact_mismatch_ratio,min_height
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-5_vx0.20,roll,0.2,-1,-5.0,0,4.941814022282151,3.4567806952976996,0.06,0.46,2.1349177482907566,0.158329513301206,0.02221007215575504,0.9287161231040955,0.0,0.0,8.366043563712555,0.0026108501425595064,0.13333333333333333,0.2801575720033268
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+5_vx0.20,roll,0.2,1,5.0,0,4.953366885867237,1.8477559203435796,0.08,0.06,1.3913234883785164,0.15841877931198659,0.022046531974181657,0.9227094054222107,0.0,0.0,8.772525774861148,0.002596043360320425,0.13333333333333333,0.2807698846789012
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-8_vx0.20,roll,0.2,-1,-8.0,0,7.903322839967526,3.954008536051959,0.1,0.48,1.1907885312727495,0.15839799003269556,0.022059723862927316,0.9248682856559753,0.0,0.0,8.508057401478638,0.0025941773636094373,0.13333333333333333,0.2801410647679486
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+8_vx0.20,roll,0.2,1,8.0,0,7.91427229286463,2.6484736354618756,0.3,0.26,1.4705279756471565,0.15836887987158757,0.022115951532030307,0.9266277551651001,0.0,0.0,8.650830762814998,0.0025905301713829063,0.13333333333333333,0.2809075797602016
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_-1_vx0.20,push,0.2,-1,-0.0,0,2.047240871702217,2.047240871702217,0.06000000000000005,0.06000000000000005,1.846570486454359,0.16478548060268994,0.04501626204996751,0.9281805753707886,0.0,0.0,8.559655606473424,0.005662127508361696,0.11,0.28039128446216727
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_+1_vx0.20,push,0.2,1,0.0,0,1.3894073668875164,1.3894073668875164,0.06000000000000005,0.06000000000000005,1.3894073668875164,0.16107803870086645,0.022049398799872923,0.9229030609130859,0.0,0.0,8.559655606473424,0.0027851001072412675,0.13,0.28039128446216727
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-3_vx0.35,roll,0.35,-1,-3.0,0,2.985411579971857,2.537411872922866,0.06,0.06,2.9754565106148014,0.2709820586402726,0.06379400145381575,0.9327043294906616,0.0,0.0,8.536529197062094,0.007941427970079698,0.14666666666666667,0.27704645615925766
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+3_vx0.35,roll,0.35,1,3.0,0,3.013407095989287,2.4653225165167605,0.26,0.06,2.3379377266275863,0.2715826656779427,0.0639355335260528,0.9060810804367065,0.0,0.0,8.332446244857902,0.007966823058423212,0.14333333333333334,0.2787701565465946
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-5_vx0.35,roll,0.35,-1,-5.0,0,4.919403802535627,2.5145313049976363,0.26,0.26,2.9900792351370717,0.2732596925416011,0.06525383406382915,0.9343082904815674,0.0,0.0,8.513586739871492,0.00810892052023156,0.13666666666666666,0.2768395597913619
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+5_vx0.35,roll,0.35,1,5.0,0,4.949865038174957,2.486828318979277,0.08,0.06,2.360070071406662,0.27332264528951994,0.06417140902712992,0.9226408004760742,0.0,0.0,8.866643576093043,0.007960915204479647,0.12,0.27683349633635307
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-8_vx0.35,roll,0.35,-1,-8.0,0,7.880651507706109,3.1445021469228287,0.46,0.46,2.375144256636704,0.2719950409947104,0.06470316473778279,0.9364141225814819,0.0,0.0,8.367718131619542,0.008023021723250196,0.14666666666666667,0.2768410075251687
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.910245352875959,2.4622292554280687,0.1,0.24,2.4622292554280687,0.2712104105019289,0.06413947829486169,0.9237185716629028,0.0,0.0,9.078301576102165,0.007961275252463772,0.12666666666666668,0.27623122851828436
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_-1_vx0.35,push,0.35,-1,-0.0,0,4.249238073696752,2.462030738318542,0.28000000000000025,0.26000000000000023,4.249238073696752,0.2677074501049989,0.06300585133887536,0.9195342659950256,0.0,0.0,10.552361887898428,0.008100751661570421,0.13,0.27702708135493637
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_+1_vx0.35,push,0.35,1,0.0,0,2.4266927637122016,2.4266927637122016,0.06000000000000005,0.06000000000000005,2.3310268783741015,0.2687295718985312,0.06284685181421965,0.9464622735977173,0.0,0.0,8.527717759176518,0.008051542183329785,0.14,0.27702708135493637
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,saturated_-1_vx0.20,saturated,0.2,-1,-3.0,0,5.623646623330019,5.623646623330019,0.38,0.34,2.016556454422913,0.16466354366149236,0.04862325382053681,0.9425366520881653,0.0,0.0,32.02762305736542,0.005833942858832594,0.11666666666666667,0.27906486926780005
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,saturated_+1_vx0.20,saturated,0.2,1,3.0,0,5.155268927292178,3.288568744393882,0.54,0.54,1.802943642284123,0.15899376584642128,0.021454641530458687,0.9345816373825073,0.0,0.0,27.46272385120392,0.00263771428008826,0.12,0.27558574429476795
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-3_vx0.12,roll,0.12,-1,-3.0,0,2.9865017828336335,2.9865017828336335,0.06,0.06,1.7724224130973545,0.08613227532457395,0.03227848815635362,0.9260590076446533,0.0,0.0,8.260607152372591,0.005761995071049162,0.16,0.2811796686394395
