sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
314,17915844978222,17915855032867,sine_0.25hz,0.7800775049981894,20.104649,0.07750498116365634,10.054645,2.2658440029772464,3.328539001813624,0.17213821411132812,39236,39068,0.010409220014826241,0.01,0.01,-0.11,12,2,0,39236,17940394,29.3,0.010409220014826241,0.009,0.08,0.04,0,2,0,39236,17940394,28.6,-0.7955907799851738,-0.799,0.05,0.0,11,2,0,39236,17940394,29.3,-0.8035907799851737,-0.807,0.05,0.09,15,2,0,39236,17940394,28.6,0.00840922001482624,0.007,0.06,0.06,6,2,0,39236,17940394,29.3,0.00640922001482624,0.004,-0.01,0.17,14,2,0,39068,17940393,28.6,0.01140922001482624,0.008,-0.01,0.17,9,2,0,39068,17940393,28.6,-0.8015907799851738,-0.807,-0.15,0.19,0,2,0,39068,17940393,29.3,0.01140922001482624,0.01,0.08,0.09,10,2,0,39068,17940393,28.6,-0.7995907799851738,-0.802,-0.03,0.09,15,2,0,39068,17940393,29.3
315,17915864982579,17915874485460,sine_0.25hz,0.8000815419982246,19.452593,0.08154198076226749,9.502881,2.0834690003539436,3.1067719974089414,0.16570091247558594,39237,39069,0.010510960892045014,0.01,0.08,-0.11,2,2,0,39237,17940414,29.3,0.010510960892045014,0.009,-0.14,0.0,5,2,0,39237,17940414,28.6,-0.795489039107955,-0.798,0.02,0.13,1,2,0,39237,17940414,29.3,-0.8034890391079549,-0.807,-0.06,0.13,5,2,0,39237,17940414,28.6,0.008510960892045016,0.007,0.0,0.17,11,2,0,39237,17940414,29.3,0.006510960892045015,0.004,-0.06,0.24,4,2,0,39069,17940413,28.6,0.011510960892045015,0.008,-0.08,-0.01,14,2,0,39069,17940413,28.6,-0.801489039107955,-0.807,0.02,0.24,5,2,0,39069,17940413,29.3,0.011510960892045015,0.01,0.02,0.1,15,2,0,39069,17940413,28.6,-0.799489039107955,-0.801,0.01,-0.05,5,2,0,39069,17940413,29.3
316,17915884978584,17915894468504,sine_0.25hz,0.8200772589989356,19.983044,0.0772589810367208,9.48992,2.082348997646477,3.100114998233039,0.16498565673828125,39238,39070,0.010603275364503336,0.011,0.02,-0.01,6,2,0,39238,17940433,29.3,0.010603275364503336,0.009,0.09,0.09,9,2,0,39238,17940433,28.6,-0.7953967246354967,-0.798,0.05,0.24,5,2,0,39238,17940433,29.3,-0.8033967246354966,-0.807,0.09,0.3,9,2,0,39238,17940433,28.6,0.008603275364503338,0.007,-0.19,-0.04,0,2,0,39238,17940433,29.3,0.006603275364503337,0.004,0.05,0.0,8,2,0,39070,17940432,28.6,0.011603275364503337,0.008,0.0,0.21,3,2,0,39070,17940432,28.6,-0.8013967246354967,-0.807,0.01,0.13,9,2,0,39070,17940432,29.3,0.011603275364503337,0.01,0.07,0.15,4,2,0,39070,17940432,28.6,-0.7993967246354967,-0.801,-0.09,0.07,9,2,0,39070,17940432,29.3
317,17915904981693,17915915162231,sine_0.25hz,0.8400786720012547,20.693727,0.07867198291933164,10.180538,2.2909010003786534,3.3084739989135414,0.16641616821289062,39239,39071,0.0106861388625465,0.01,0.0,-0.07,11,2,0,39239,17940453,29.3,0.0106861388625465,0.009,0.02,0.17,14,2,0,39239,17940453,28.6,-0.7953138611374535,-0.798,0.07,0.2,10,2,0,39239,17940453,29.3,-0.8033138611374534,-0.807,0.18,0.19,14,2,0,39239,17940453,28.6,0.008686138862546499,0.007,0.0,0.23,5,2,0,39239,17940453,29.3,0.0066861388625465,0.004,0.02,0.11,13,2,0,39071,17940452,28.6,0.0116861388625465,0.008,-0.06,0.26,8,2,0,39071,17940452,28.6,-0.8013138611374535,-0.807,-0.04,0.31,14,2,0,39071,17940452,29.3,0.0116861388625465,0.01,0.04,0.28,9,2,0,39071,17940452,28.6,-0.7993138611374535,-0.801,-0.08,0.16,14,2,0,39071,17940452,29.3
318,17915924979874,17915934686890,sine_0.25hz,0.8600787409995974,19.524659,0.07874098082538694,9.707016,2.1476000001712237,3.163253000820987,0.16236305236816406,39240,39072,0.010759437357546378,0.011,0.14,-0.29,2,2,0,39240,17940474,29.3,0.010759437357546378,0.009,0.11,0.0,5,2,0,39240,17940474,28.6,-0.7952405626424537,-0.798,-0.07,0.12,1,2,0,39240,17940474,29.3,-0.8032405626424536,-0.807,-0.07,0.31,5,2,0,39240,17940474,28.6,0.008759437357546376,0.007,-0.03,-0.16,11,2,0,39240,17940474,29.3,0.006759437357546377,0.004,0.03,0.06,4,2,0,39072,17940473,28.6,0.011759437357546377,0.008,-0.02,0.32,14,2,0,39072,17940473,28.6,-0.8012405626424537,-0.806,0.05,0.06,5,2,0,39072,17940473,29.3,0.011759437357546377,0.011,0.07,0.24,15,2,0,39072,17940473,28.6,-0.7992405626424537,-0.801,-0.08,-0.13,5,2,0,39072,17940473,29.3
319,17915944981095,17915954635661,sine_0.25hz,0.8800808579981094,19.948771,0.08085797890089452,9.654566,2.105453997501172,3.12162000045646,0.1633167266845703,39241,39073,0.010823110423773392,0.01,-0.04,-0.23,6,2,0,39241,17940493,29.3,0.010823110423773392,0.009,0.04,0.04,9,2,0,39241,17940493,28.6,-0.7951768895762267,-0.798,-0.06,0.08,5,2,0,39241,17940493,29.3,-0.8031768895762266,-0.806,-0.01,0.13,9,2,0,39241,17940493,28.6,0.00882311042377339,0.007,-0.13,0.19,0,2,0,39241,17940493,29.3,0.006823110423773391,0.005,-0.12,0.1,9,2,0,39073,17940493,28.6,0.011823110423773391,0.009,-0.04,0.3,4,2,0,39073,17940493,28.6,-0.8011768895762267,-0.807,0.08,0.08,10,2,0,39073,17940493,29.3,0.011823110423773391,0.011,-0.02,0.18,5,2,0,39073,17940493,28.6,-0.7991768895762267,-0.801,-0.08,0.06,10,2,0,39073,17940493,29.3
320,17915964979468,17915974549679,sine_0.25hz,0.9000788150005974,19.914018,0.078814980952302,9.570211,2.144878999388311,3.1577810004819185,0.16069412231445312,39242,39074,0.010877076999746053,0.011,0.1,0.02,12,2,0,39242,17940514,29.3,0.010877076999746053,0.01,0.0,0.09,15,2,0,39242,17940514,28.6,-0.795122923000254,-0.798,0.05,0.17,11,2,0,39242,17940514,29.3,-0.8031229230002539,-0.806,0.02,0.02,15,2,0,39242,17940514,28.6,0.008877076999746054,0.007,0.04,-0.07,6,2,0,39242,17940514,29.3,0.0068770769997460535,0.005,-0.12,0.01,14,2,0,39074,17940513,28.6,0.011877076999746054,0.009,0.11,0.33,9,2,0,39074,17940513,28.6,-0.801122923000254,-0.806,0.03,0.2,15,2,0,39074,17940513,29.3,0.011877076999746054,0.011,0.07,0.02,10,2,0,39074,17940513,28.6,-0.799122923000254,-0.801,0.07,0.26,15,2,0,39074,17940513,29.3
321,17915984980753,17915994432591,sine_0.25hz,0.9200806119988556,19.882912,0.08061197877395898,9.451838,2.0786370005225763,3.0912819966033567,0.164031982421875,39243,39075,0.01092130563685375,0.011,-0.08,0.07,1,2,0,39243,17940533,29.3,0.01092130563685375,0.01,0.0,0.06,4,2,0,39243,17940533,28.6,-0.7950786943631463,-0.798,0.13,0.04,0,2,0,39243,17940533,29.3,-0.8030786943631462,-0.806,-0.06,0.09,4,2,0,39243,17940533,28.6,0.008921305636853751,0.007,0.02,0.06,10,2,0,39243,17940533,29.3,0.00692130563685375,0.005,-0.06,0.13,4,2,0,39075,17940533,28.6,0.01192130563685375,0.009,0.08,0.2,14,2,0,39075,17940533,28.6,-0.8010786943631463,-0.806,-0.04,0.17,5,2,0,39075,17940533,29.3,0.01192130563685375,0.011,0.13,0.17,15,2,0,39075,17940533,28.6,-0.7990786943631463,-0.801,-0.01,0.03,5,2,0,39075,17940533,29.3
322,17916004977590,17916015425369,sine_0.25hz,0.940077609000582,20.992778,0.07760898006381467,10.447779,2.308341001480585,3.371868999238359,0.1723766326904297,39244,39076,0.010955734297552162,0.011,0.1,0.03,6,2,0,39244,17940553,29.3,0.010955734297552162,0.009,-0.05,0.16,9,2,0,39244,17940553,28.6,-0.7950442657024479,-0.798,-0.07,0.22,5,2,0,39244,17940553,29.3,-0.8030442657024478,-0.806,-0.02,0.14,9,2,0,39244,17940553,28.6,0.00895573429755216,0.007,0.01,0.2,0,2,0,39244,17940553,29.3,0.006955734297552161,0.005,-0.02,0.16,8,2,0,39076,17940552,28.6,0.01195573429755216,0.009,0.04,0.15,3,2,0,39076,17940552,28.6,-0.8010442657024479,-0.806,0.02,0.25,9,2,0,39076,17940552,29.3,0.01195573429755216,0.011,0.01,0.02,4,2,0,39076,17940552,28.6,-0.7990442657024479,-0.801,-0.01,0.2,9,2,0,39076,17940552,29.3
323,17916024980635,17916034789319,sine_0.25hz,0.9600789260002784,19.36395,0.07892597932368517,9.808684,1.9168390026607085,2.9471499983628746,0.1690387725830078,39245,39077,0.01098034505317911,0.011,-0.08,0.06,12,2,0,39245,17940574,29.3,0.01098034505317911,0.01,0.01,0.09,0,2,0,39245,17940574,28.6,-0.7950196549468209,-0.798,0.02,0.06,11,2,0,39245,17940574,29.3,-0.8030196549468208,-0.806,0.08,0.18,15,2,0,39245,17940574,28.6,0.008980345053179111,0.007,0.01,0.1,6,2,0,39245,17940574,29.3,0.00698034505317911,0.005,0.01,-0.02,14,2,0,39077,17940573,28.6,0.01198034505317911,0.009,-0.02,0.11,9,2,0,39077,17940573,28.6,-0.8010196549468209,-0.806,0.0,0.4,0,2,0,39077,17940573,29.3,0.01198034505317911,0.011,0.08,0.07,10,2,0,39077,17940573,28.6,-0.7990196549468209,-0.801,0.0,0.08,0,2,0,39077,17940573,29.3
324,17916044981280,17916054843598,sine_0.25hz,0.9800814910013287,20.054279,0.08149097993737087,9.862318,1.9671449990710244,2.992206998897018,0.16355514526367188,39246,39078,0.010995105729352878,0.011,0.22,0.14,2,2,0,39246,17940594,29.3,0.010995105729352878,0.01,0.0,0.11,5,2,0,39246,17940594,28.6,-0.7950048942706471,-0.797,-0.08,-0.07,1,2,0,39246,17940594,29.3,-0.803004894270647,-0.806,0.1,0.19,5,2,0,39246,17940594,28.6,0.008995105729352876,0.007,0.0,0.19,11,2,0,39246,17940594,29.3,0.006995105729352877,0.005,0.0,0.2,4,2,0,39078,17940593,28.6,0.011995105729352877,0.009,-0.1,0.05,14,2,0,39078,17940593,28.6,-0.8010048942706471,-0.806,0.01,0.19,5,2,0,39078,17940593,29.3,0.011995105729352877,0.011,0.03,0.03,15,2,0,39078,17940593,28.6,-0.7990048942706471,-0.8,0.07,0.1,5,2,0,39078,17940593,29.3
325,17916064981413,17916074683021,sine_0.25hz,1.0000802159993327,19.839423,0.08021597750484943,9.701608,2.1612319978885353,3.186901998560643,0.1647472381591797,39247,39079,0.010999999920616226,0.011,-0.13,0.04,7,2,0,39247,17940614,29.3,0.010999999920616226,0.01,-0.07,0.13,10,2,0,39247,17940614,28.6,-0.7950000000793839,-0.797,0.02,0.04,6,2,0,39247,17940614,29.3,-0.8030000000793838,-0.806,0.02,0.21,10,2,0,39247,17940614,28.6,0.008999999920616224,0.007,-0.02,-0.08,1,2,0,39247,17940614,29.3,0.0069999999206162246,0.005,0.06,-0.01,9,2,0,39079,17940613,28.6,0.011999999920616225,0.009,0.12,0.25,4,2,0,39079,17940613,28.6,-0.8010000000793839,-0.805,0.05,0.25,10,2,0,39079,17940613,29.3,0.011999999920616225,0.011,0.07,0.01,5,2,0,39079,17940613,28.6,-0.7990000000793839,-0.801,-0.05,0.07,10,2,0,39079,17940613,29.3
326,17916084978122,17916094504683,sine_0.25hz,1.0200772770003823,19.821662,0.07727697811787948,9.526561,2.103245002217591,3.1205319974105805,0.16117095947265625,39248,39080,0.010995027401621876,0.011,0.03,0.06,12,2,0,39248,17940634,29.3,0.010995027401621876,0.01,0.0,0.01,15,2,0,39248,17940634,28.6,-0.7950049725983782,-0.797,0.03,0.13,11,2,0,39248,17940634,29.3,-0.8030049725983781,-0.806,-0.18,0.01,15,2,0,39248,17940634,28.6,0.008995027401621877,0.007,0.03,0.13,6,2,0,39248,17940634,29.3,0.006995027401621876,0.005,-0.02,0.02,14,2,0,39080,17940633,28.6,0.011995027401621877,0.009,-0.09,0.25,9,2,0,39080,17940633,28.6,-0.8010049725983782,-0.805,-0.12,0.06,15,2,0,39080,17940633,29.3,0.011995027401621877,0.011,-0.07,0.27,10,2,0,39080,17940633,28.6,-0.7990049725983782,-0.801,0.01,-0.12,15,2,0,39080,17940633,29.3
327,17916104981359,17916114885182,sine_0.25hz,1.0400789140003326,20.380499,0.07891397763160057,9.903823,2.179569000873016,3.2388079998781905,0.17404556274414062,39249,39081,0.010980189373846469,0.011,-0.03,0.08,1,2,0,39249,17940653,29.3,0.010980189373846469,0.01,0.01,0.01,4,2,0,39249,17940653,28.6,-0.7950198106261536,-0.797,0.07,-0.05,14,2,0,39249,17940653,29.3,-0.8030198106261535,-0.806,-0.08,0.23,4,2,0,39249,17940653,28.6,0.008980189373846467,0.007,0.0,0.1,10,2,0,39249,17940653,29.3,0.006980189373846468,0.005,0.01,-0.07,3,2,0,39081,17940652,28.6,0.011980189373846468,0.009,0.06,0.11,13,2,0,39081,17940652,28.6,-0.8010198106261536,-0.805,0.03,0.41,4,2,0,39081,17940652,29.3,0.011980189373846468,0.011,0.21,0.12,14,2,0,39081,17940652,28.6,-0.7990198106261536,-0.801,0.04,0.06,4,2,0,39081,17940652,29.3
328,17916124982484,17916135069002,sine_0.25hz,1.0600817349986755,20.18382,0.0817349755379837,10.086518,2.1482070005731657,3.1725339977128897,0.16736984252929688,39250,39082,0.010955498739222212,0.011,-0.01,-0.11,6,2,0,39250,17940674,29.3,0.010955498739222212,0.01,-0.07,0.17,10,2,0,39250,17940674,28.6,-0.7950445012607779,-0.797,-0.02,0.09,5,2,0,39250,17940674,29.3,-0.8030445012607778,-0.806,-0.12,0.08,10,2,0,39250,17940674,28.6,0.008955498739222214,0.008,0.13,0.18,1,2,0,39250,17940674,29.3,0.006955498739222213,0.005,-0.16,0.13,9,2,0,39082,17940673,28.6,0.011955498739222213,0.009,0.03,0.28,4,2,0,39082,17940673,28.6,-0.8010445012607779,-0.805,0.21,0.24,10,2,0,39082,17940673,29.3,0.011955498739222213,0.011,-0.06,0.11,5,2,0,39082,17940673,28.6,-0.7990445012607779,-0.8,0.06,0.09,10,2,0,39082,17940673,29.3
329,17916144979961,17916154942122,sine_0.25hz,1.0800799159987946,19.87312,0.07991597522050142,9.962161,2.084749001369346,3.1037949993333314,0.1659393310546875,39251,39083,0.010920989601964724,0.011,-0.02,-0.2,11,2,0,39251,17940694,29.3,0.010920989601964724,0.01,-0.04,0.0,15,2,0,39251,17940694,28.6,-0.7950790103980353,-0.797,0.11,0.26,10,2,0,39251,17940694,29.3,-0.8030790103980352,-0.806,-0.1,0.11,15,2,0,39251,17940694,28.6,0.008920989601964725,0.007,0.15,-0.08,6,2,0,39251,17940694,29.3,0.006920989601964724,0.005,-0.18,0.22,14,2,0,39083,17940693,28.6,0.011920989601964724,0.009,-0.06,0.2,9,2,0,39083,17940693,28.6,-0.8010790103980353,-0.805,0.04,0.11,15,2,0,39083,17940693,29.3,0.011920989601964724,0.011,0.05,0.18,10,2,0,39083,17940693,28.6,-0.7990790103980353,-0.8,-0.1,-0.02,15,2,0,39083,17940693,29.3
330,17916164978366,17916171898014,sine_0.25hz,1.1000774249987444,16.955892,0.07742497473373078,6.919648,1.5483130009670276,2.564926999184536,0.16307830810546875,39252,39084,0.010876693079025297,0.011,-0.01,0.1,1,2,0,39252,17940714,29.3,0.010876693079025297,0.01,-0.07,-0.03,5,2,0,39252,17940714,28.6,-0.7951233069209748,-0.797,0.13,0.02,0,2,0,39252,17940714,29.3,-0.8031233069209747,-0.806,0.07,0.22,5,2,0,39252,17940714,28.6,0.008876693079025295,0.007,-0.07,0.05,11,2,0,39252,17940714,29.3,0.0068766930790252956,0.005,0.06,0.1,4,2,0,39084,17940713,28.6,0.011876693079025296,0.009,-0.11,0.1,14,2,0,39084,17940713,28.6,-0.8011233069209748,-0.805,-0.01,0.3,5,2,0,39084,17940713,29.3,0.011876693079025296,0.011,0.06,0.11,14,2,0,39084,17940713,28.6,-0.7991233069209748,-0.8,-0.02,0.41,5,2,0,39084,17940713,29.3
